agency_id,route_id,route_long_name,route_short_name,route_type,origin,destination,name_length,is_circular,route_type_label,zone
BMTC,383A,Kempegowda Bus Station - Poojena agrahara,BR2142,3,Kempegowda Bus Station,Poojena agrahara,41,0,Ordinary Variant,Central
BMTC,PK-96B,Kempegowda Bus Station - Kamalanagar Bus Stop,BR3883,3,Kempegowda Bus Station,Kamalanagar Bus Stop,45,0,Ordinary Variant,Central
BMTC,PK-13E,Shivajinagar Bus Station - Banashankari 3rd Stage 2nd Phase,BR3857,3,Shivajinagar Bus Station,Banashankari 3rd Stage 2nd Phase,59,0,Ordinary Variant,South
BMTC,PK-96E,Kempegowda Bus Station - Kamalanagara BEML Layout,BR3884,3,Kempegowda Bus Station,Kamalanagara BEML Layout,49,0,Ordinary Variant,Central
BMTC,KBS-RMC,Kempegowda Bus Station - Richmond Road Tower,BR3555,3,Kempegowda Bus Station,Richmond Road Tower,44,0,Special,Central
BMTC,237A,Kempegowda Bus Station - Panchsheela Nagara,BR566,3,Kempegowda Bus Station,Panchsheela Nagara,43,0,Ordinary Variant,Central
BMTC,PK-96G,Kempegowda Bus Station - Shankararnag Bus Stop,BR3885,3,Kempegowda Bus Station,Shankararnag Bus Stop,46,0,Ordinary Variant,Central
BMTC,TDL-SNPS,Thindlu - Sahakar Nagar Police Out Post,BR3992,3,Thindlu,Sahakar Nagar Police Out Post,39,0,Special,Other
BMTC,V-258C,Kempegowda Bus Station - Nelamangala,BR4044,3,Kempegowda Bus Station,Nelamangala,36,0,Ordinary Variant,Central
BMTC,237D,Chowdeshwari Bus Stand JP Park - Bande Maramma Bus Station,BR568,3,Chowdeshwari Bus Stand JP Park,Bande Maramma Bus Station,58,0,Ordinary Variant,Other
BMTC,237C,Shivajinagar Bus Station - Bande Maramma Bus Station,BR567,3,Shivajinagar Bus Station,Bande Maramma Bus Station,52,0,Ordinary Variant,Central
BMTC,227ZA,Thirumalapura - Krishnarajendra Market,BR509,3,Thirumalapura,Krishnarajendra Market,38,0,Special,Central
BMTC,382D,Krishnarajendra Market - Mugabala,BR2139,3,Krishnarajendra Market,Mugabala,33,0,Ordinary Variant,Central
BMTC,382C,Krishnarajendra Market - Doddanallala,BR2138,3,Krishnarajendra Market,Doddanallala,37,0,Ordinary Variant,Central
BMTC,237J,Jayanagara 9th Block - Bande Maramma Bus Station,BR569,3,Jayanagara 9th Block,Bande Maramma Bus Station,48,0,Ordinary Variant,South
BMTC,382B,Krishnarajendra Market - Nidaghatta,BR2137,3,Krishnarajendra Market,Nidaghatta,35,0,Ordinary Variant,Central
BMTC,382A,Krishnarajendra Market - SHIVANAPURA,BR2136,3,Krishnarajendra Market,SHIVANAPURA,36,0,Ordinary Variant,Central
BMTC,SBS-1K,Shivajinagar Bus Station - Kadugodi,BR3923,3,Shivajinagar Bus Station,Kadugodi,35,0,Ordinary Variant,East
BMTC,380M,Hosakote Bus Stand - Jangama Kote,BR2120,3,Hosakote Bus Stand,Jangama Kote,33,0,Ordinary Variant,Other
BMTC,380N,Krishnarajendra Market - UMMALU,BR2121,3,Krishnarajendra Market,UMMALU,31,0,Ordinary Variant,Central
BMTC,380P,Hosakote Bus Stand - Bailanarsapura,BR2122,3,Hosakote Bus Stand,Bailanarsapura,35,0,Ordinary Variant,Other
BMTC,380Q,Krishnarajendra Market - Orahalli,BR2123,3,Krishnarajendra Market,Orahalli,33,0,Ordinary Variant,Central
BMTC,415A,Kempegowda Bus Station - Shampura,BR2274,3,Kempegowda Bus Station,Shampura,33,0,Ordinary Variant,Central
BMTC,238UB,Byadarahalli - Kempegowda Bus Station,BR586,3,Byadarahalli,Kempegowda Bus Station,37,0,Special,Central
BMTC,PK-150,Krishnarajendra Market - Shivajinagar Bus Station,BR3859,3,Krishnarajendra Market,Shivajinagar Bus Station,49,0,Ordinary,Central
BMTC,415C,Shivajinagar Bus Station - HBR Layout,BR2276,3,Shivajinagar Bus Station,HBR Layout,37,0,Ordinary Variant,Central
BMTC,BEBP-HBL,Manyatha Embasy Business Park - Hebbala,BR2673,3,Manyatha Embasy Business Park,Hebbala,39,0,Special,North
BMTC,BMT10-OLDB,Depot 10 - Old Bayappanahalli,BR2720,3,Depot 10,Old Bayappanahalli,29,0,Special,Other
BMTC,415B,Kempegowda Bus Station - Vishwanatha Nagenahalli,BR2275,3,Kempegowda Bus Station,Vishwanatha Nagenahalli,48,0,Ordinary Variant,Central
BMTC,415E,Krishnarajendra Market - Amarajyothi Badavane,BR2278,3,Krishnarajendra Market,Amarajyothi Badavane,45,0,Ordinary Variant,Central
BMTC,415D,Krishnarajendra Market - RAILWAY GATE SHAMPURA,BR2277,3,Krishnarajendra Market,RAILWAY GATE SHAMPURA,46,0,Ordinary Variant,Central
BMTC,415G,Kempegowda Bus Station - SHAMPURA,BR2280,3,Kempegowda Bus Station,SHAMPURA,33,0,Ordinary Variant,Central
BMTC,415F,Krishnarajendra Market - Vishwanatha Nagenahalli,BR2279,3,Krishnarajendra Market,Vishwanatha Nagenahalli,48,0,Ordinary Variant,Central
BMTC,415H,Kempegowda Bus Station - Amarajyothi Badavane,BR2281,3,Kempegowda Bus Station,Amarajyothi Badavane,45,0,Ordinary Variant,Central
BMTC,415J,Shivajinagar Bus Station - Chamundi Nagara,BR2282,3,Shivajinagar Bus Station,Chamundi Nagara,42,0,Ordinary Variant,Central
BMTC,381A,Krishnarajendra Market - Lakkondahalli Cross,BR2125,3,Krishnarajendra Market,Lakkondahalli Cross,44,0,Ordinary Variant,Central
BMTC,381C,Hoskote - Vijayapura,BR2127,3,Hoskote,Vijayapura,20,0,Ordinary Variant,East
BMTC,381B,Kempegowda Bus Station - Vijayapura,BR2126,3,Kempegowda Bus Station,Vijayapura,35,0,Ordinary Variant,Central
BMTC,381E,Kempegowda Bus Station - Kambalipura,BR2129,3,Kempegowda Bus Station,Kambalipura,36,0,Ordinary Variant,Central
BMTC,381D,Krishnarajendra Market - E Muthasandra,BR2128,3,Krishnarajendra Market,E Muthasandra,38,0,Ordinary Variant,Central
BMTC,381G,Krishnarajendra Market - Vabasandra,BR2131,3,Krishnarajendra Market,Vabasandra,35,0,Ordinary Variant,Central
BMTC,D-6,Kengeri Satelite Town - Kadugodi,BR3203,3,Kengeri Satelite Town,Kadugodi,32,0,Ordinary,South
BMTC,381F,Krishnarajendra Market - M Sathyawara,BR2130,3,Krishnarajendra Market,M Sathyawara,37,0,Ordinary Variant,Central
BMTC,JGP-JGDL,Jagadale Industries Pvt Ltd - Jaggath Pharma,BR3448,3,Jagadale Industries Pvt Ltd,Jaggath Pharma,44,0,Special,Other
BMTC,381H,Krishnarajendra Market - Bhavapura,BR2132,3,Krishnarajendra Market,Bhavapura,34,0,Ordinary Variant,Central
BMTC,381K,Krishnarajendra Market - Bettahalli,BR2134,3,Krishnarajendra Market,Bettahalli,35,0,Ordinary Variant,Central
BMTC,NML-VNC,Nelamangala - Vinayakanagara Cross D-43,BR3831,3,Nelamangala,Vinayakanagara Cross D-43,39,0,Special,Other
BMTC,381J,Krishnarajendra Market - Giddappanahalli,BR2133,3,Krishnarajendra Market,Giddappanahalli,40,0,Ordinary Variant,Central
BMTC,235C,Kempegowda Bus Station - Government Sub-Urban Press,BR554,3,Kempegowda Bus Station,Government Sub-Urban Press,51,0,Ordinary Variant,Central
BMTC,235B,Kempegowda Bus Station - Chikkanahalli,BR553,3,Kempegowda Bus Station,Chikkanahalli,38,0,Ordinary Variant,Central
BMTC,V-342RA,Sarjapura Bus Stand - Yeshwanthpura TTMC,BR4093,3,Sarjapura Bus Stand,Yeshwanthpura TTMC,40,0,Special,West
BMTC,235A,Nagarabhavi Village - Krishnarajendra Market,BR550,3,Nagarabhavi Village,Krishnarajendra Market,44,0,Ordinary Variant,Central
BMTC,412A,HAL Main gate - Kalyana Nagara,BR2271,3,HAL Main gate,Kalyana Nagara,30,0,Ordinary Variant,Other
BMTC,235J,Bharath House building Co-operative Society layout - Yeshwanthpura,BR559,3,Bharath House building Co-operative Society layout,Yeshwanthpura,66,0,Ordinary Variant,West
BMTC,380B,Krishnarajendra Market - THAVATAHALLI,BR2114,3,Krishnarajendra Market,THAVATAHALLI,37,0,Ordinary Variant,Central
BMTC,235K,Kempegowda Bus Station - Doddabasthi,BR560,3,Kempegowda Bus Station,Doddabasthi,36,0,Ordinary Variant,Central
BMTC,235H,Bande Maramma Bus Station - Jayanagara 9th Block,BR558,3,Bande Maramma Bus Station,Jayanagara 9th Block,48,0,Ordinary Variant,South
BMTC,235F,Kempegowda Bus Station - Sports Authority of India,BR557,3,Kempegowda Bus Station,Sports Authority of India,50,0,Ordinary Variant,Central
BMTC,235D,Sulikere - Kempegowda Bus Station,BR555,3,Sulikere,Kempegowda Bus Station,33,0,Ordinary Variant,Central
BMTC,KBS-BDS,Kempegowda Bus Station - BDS Nagara,BR3528,3,Kempegowda Bus Station,BDS Nagara,35,0,Special,Central
BMTC,235E,Kempegowda Bus Station - Papareddy Palya,BR556,3,Kempegowda Bus Station,Papareddy Palya,40,0,Ordinary Variant,Central
BMTC,235P,Kempegowda Bus Station - Chikkanahalli,BR563,3,Kempegowda Bus Station,Chikkanahalli,38,0,Ordinary Variant,Central
BMTC,380H,Krishnarajendra Market - Jadagenahalli,BR2119,3,Krishnarajendra Market,Jadagenahalli,38,0,Ordinary Variant,Central
BMTC,235Q,Maruthi Nagara - Kempegowda Bus Station,BR564,3,Maruthi Nagara,Kempegowda Bus Station,39,0,Ordinary Variant,Central
BMTC,380G,Krishnarajendra Market - Dandu Palya,BR2118,3,Krishnarajendra Market,Dandu Palya,36,0,Ordinary Variant,Central
BMTC,380F,Krishnarajendra Market - Devashettyhalli,BR2117,3,Krishnarajendra Market,Devashettyhalli,40,0,Ordinary Variant,Central
BMTC,215BA,Krishnarajendra Market - BCMC Layout,BR327,3,Krishnarajendra Market,BCMC Layout,36,0,Special,Central
BMTC,380E,Krishnarajendra Market - SOLURU,BR2116,3,Krishnarajendra Market,SOLURU,31,0,Ordinary Variant,Central
BMTC,215BB,BANASHANKARI TTMC - VADDARAPALYA,BR328,3,BANASHANKARI TTMC,VADDARAPALYA,32,0,Special,South
BMTC,235L,Krishnarajendra Market - ITI Layout Mallathahalli,BR561,3,Krishnarajendra Market,ITI Layout Mallathahalli,49,0,Ordinary Variant,Central
BMTC,215BC,Shivajinagar Bus Station - Anjanapura,BR329,3,Shivajinagar Bus Station,Anjanapura,37,0,Special,Central
BMTC,235M,Krishnarajendra Market - Jnana Jyothi Nagara 2nd Phase,BR562,3,Krishnarajendra Market,Jnana Jyothi Nagara 2nd Phase,54,0,Ordinary Variant,Central
BMTC,380C,Krishnarajendra Market - Haralur,BR2115,3,Krishnarajendra Market,Haralur,32,0,Ordinary Variant,Central
BMTC,ADT-YLHMD,Adithi School - Mother Dairy,BR2601,3,Adithi School,Mother Dairy,28,0,Special,Other
BMTC,JMML-OASIS,Jayamahal - Oasis School,BR3451,3,Jayamahal,Oasis School,24,0,Special,Other
BMTC,V-335YI,Yeshwanthpur TTMC - ITPL,BR4085,3,Yeshwanthpur TTMC,ITPL,24,0,Special,East
BMTC,KBS-RJE,Kempegowda Bus Station - Rajaji Nagara Entrance,BR3554,3,Kempegowda Bus Station,Rajaji Nagara Entrance,47,0,Special,Central
BMTC,234A,Hullala Upanagara - Krishnarajendra Market,BR544,3,Hullala Upanagara,Krishnarajendra Market,42,0,Ordinary Variant,West
BMTC,238SA,Kailasipalyam - Sunkadakatte,BR583,3,Kailasipalyam,Sunkadakatte,28,0,Special,West
BMTC,129C,Kempegowda Bus Station - Vidhana Soudha,BR46,3,Kempegowda Bus Station,Vidhana Soudha,39,0,Ordinary Variant,Central
BMTC,501GA,Kengeri TTMC - Agara,BR2356,3,Kengeri TTMC,Agara,20,0,Special,South
BMTC,234C,Kempegowda Bus Station - Manganahalli,BR545,3,Kempegowda Bus Station,Manganahalli,37,0,Ordinary Variant,Central
BMTC,234D,Krishnarajendra Market - Upkar Badavane,BR546,3,Krishnarajendra Market,Upkar Badavane,39,0,Ordinary Variant,Central
BMTC,234E,Kempegowda Bus Station - Hullala Upanagara,BR547,3,Kempegowda Bus Station,Hullala Upanagara,42,0,Ordinary Variant,West
BMTC,234F,Shivajinagar Bus Station - AGS Layout Manganahalli,BR548,3,Shivajinagar Bus Station,AGS Layout Manganahalli,50,0,Ordinary Variant,Central
BMTC,317QK,Hosakote Bus Stand - Korati,BR1560,3,Hosakote Bus Stand,Korati,27,0,Special,Other
BMTC,MEBP-MRHB,Manyatha Embasy Business Park - Maratahalli Bridge,BR3713,3,Manyatha Embasy Business Park,Maratahalli Bridge,50,0,Special,Other
BMTC,PK-341G,Shivajinagar Bus Station - Haralur,BR3873,3,Shivajinagar Bus Station,Haralur,34,0,Ordinary Variant,Central
BMTC,215CD,Jayanagara Bus Stand - J Srinivasa Reddy Layout,BR333,3,Jayanagara Bus Stand,J Srinivasa Reddy Layout,47,0,Special,South
BMTC,215CA,Jayanagara Bus Stand - Jambusavari dinne,BR331,3,Jayanagara Bus Stand,Jambusavari dinne,40,0,Special,South
BMTC,215CB,Jayanagara Bus Stand - Kothnuru Kanakapura Road,BR332,3,Jayanagara Bus Stand,Kothnuru Kanakapura Road,47,0,Special,South
BMTC,600CH,Banashankari Bus Station - Huskur,BR2433,3,Banashankari Bus Station,Huskur,33,0,Special,South
BMTC,600CF,BANASHANKARI TTMC - Electronic City Wipro Gate,BR2432,3,BANASHANKARI TTMC,Electronic City Wipro Gate,46,0,Special,South
BMTC,215HB,Jambusavari dinne - Peenya Satellite Bus Station,BR340,3,Jambusavari dinne,Peenya Satellite Bus Station,48,0,Special,North
BMTC,600CB,BANASHANKARI TTMC - Anekal,BR2431,3,BANASHANKARI TTMC,Anekal,26,0,Special,South
BMTC,600CA,BANASHANKARI TTMC - Anekal,BR2430,3,BANASHANKARI TTMC,Anekal,26,0,Special,South
BMTC,227UB,Melehalli - Krishnarajendra Market,BR500,3,Melehalli,Krishnarajendra Market,34,0,Special,Central
BMTC,302GA,Shivajinagar Bus Station - Babusab Palya,BR1377,3,Shivajinagar Bus Station,Babusab Palya,40,0,Special,Central
BMTC,V-335RC,ITPL - ITPL,BR4082,3,ITPL,ITPL,11,1,Special,East
BMTC,SMA-VRP,Sri Mata Amruthanandamayi Mutt - Vidyaranyapura,BR3958,3,Sri Mata Amruthanandamayi Mutt,Vidyaranyapura,47,0,Special,North
BMTC,215HA,Kempegowda Bus Station - Lal Bahadur Shastri Nagara Anjanapura,BR339,3,Kempegowda Bus Station,Lal Bahadur Shastri Nagara Anjanapura,62,0,Special,Central
BMTC,CS27,Gollarahatti - Kempegowda Bus Station,BR3188,3,Gollarahatti,Kempegowda Bus Station,37,0,Ordinary,Central
BMTC,KBS-DEPOT-11,Kempegowda Bus Station - Yelahanka Satelite Town,BR3533,3,Kempegowda Bus Station,Yelahanka Satelite Town,48,0,Ordinary,North
BMTC,238ZA,Hullala Upanagara - Kempegowda Bus Station,BR593,3,Hullala Upanagara,Kempegowda Bus Station,42,0,Special,West
BMTC,SPHS-VRP,Sophiya High School - Vidyaranyapura,BR3976,3,Sophiya High School,Vidyaranyapura,36,0,Special,North
BMTC,227VC,Krishnarajendra Market - Dabbaguli Manchanabele,BR504,3,Krishnarajendra Market,Dabbaguli Manchanabele,47,0,Special,Central
BMTC,KRRD-Depot25,K R Road - Depot-25-BS,BR3653,3,K R Road,Depot-25-BS,22,0,Ordinary,Other
BMTC,227VB,Krishnarajendra Market - Gadigaiahana Doddi,BR503,3,Krishnarajendra Market,Gadigaiahana Doddi,43,0,Special,Central
BMTC,227VA,Krishnarajendra Market - Veeregowdana Doddi,BR502,3,Krishnarajendra Market,Veeregowdana Doddi,43,0,Special,Central
BMTC,223P-UPLO-SBS,Upkar Residency Layout - Shivajinagar Bus Station,BR413,3,Upkar Residency Layout,Shivajinagar Bus Station,49,0,Special,Central
BMTC,290HA,Krishnarajendra Market - Ambedkar Medical College Shampura,BR1221,3,Krishnarajendra Market,Ambedkar Medical College Shampura,58,0,Special,Central
BMTC,HRH-GJR,Harohalli - Gunjoor,BR3400,3,Harohalli,Gunjoor,19,0,Special,Other
BMTC,V-342FD,Kempegowda Bus Station - Dodda Kannalli,BR4091,3,Kempegowda Bus Station,Dodda Kannalli,39,0,Special,Central
BMTC,238VR,Ambedkar College Circle - City Railway Station,BR590,3,Ambedkar College Circle,City Railway Station,46,0,Special,Other
BMTC,CCRL-KBS,Casappa Cola Residency Road - Kempegowda Bus Station,BR2837,3,Casappa Cola Residency Road,Kempegowda Bus Station,52,0,Special,Central
BMTC,CR-140E,Ejipura - Military Accounts Office,BR2885,3,Ejipura,Military Accounts Office,34,0,Ordinary Variant,Other
BMTC,YRSTN-YBC,Yeshwanathapura new railway station - Bagaluru Cross,BR4266,3,Yeshwanathapura new railway station,Bagaluru Cross,52,0,Special,Other
BMTC,V-12,BANASHANKARI TTMC - Kempegowda Bus Station,BR4027,3,BANASHANKARI TTMC,Kempegowda Bus Station,42,0,Ordinary,South
BMTC,BMT14-NVG,Depot 14 - Navarang Talkies,BR2739,3,Depot 14,Navarang Talkies,27,0,Special,Other
BMTC,V-342FC,Sarjapura Bus Stand - Central Silk Board,BR4090,3,Sarjapura Bus Stand,Central Silk Board,40,0,Special,Other
BMTC,239D,Bangarappa Nagara - Shivajinagar Bus Station,BR597,3,Bangarappa Nagara,Shivajinagar Bus Station,44,0,Ordinary Variant,Central
BMTC,238VA,Bande Maramma Bus Station - Shivajinagar Bus Station,BR588,3,Bande Maramma Bus Station,Shivajinagar Bus Station,52,0,Special,Central
BMTC,126A,Jeevanahalli - Krishnarajendra Market,BR42,3,Jeevanahalli,Krishnarajendra Market,37,0,Ordinary Variant,Central
BMTC,238VB,Byadarahalli - Kempegowda Bus Station,BR589,3,Byadarahalli,Kempegowda Bus Station,37,0,Special,Central
BMTC,KGNPS-KGN,Kempegowda Nagara Police Station - Kempegowda Swimming Pool,BR3579,3,Kempegowda Nagara Police Station,Kempegowda Swimming Pool,59,0,Special,Central
BMTC,287JA,Kempegowda Bus Station - Amruthnagar,BR1170,3,Kempegowda Bus Station,Amruthnagar,36,0,Special,Central
BMTC,239A,BEML Layout 5th Stage - Shivajinagar Bus Station,BR594,3,BEML Layout 5th Stage,Shivajinagar Bus Station,48,0,Ordinary Variant,Central
BMTC,108,Anandanagar - Krishnarajendra Market,BR8,3,Anandanagar,Krishnarajendra Market,36,0,Ordinary,Central
BMTC,239B,BHEL Layout Maramma Temple - Shivajinagar Bus Station,BR595,3,BHEL Layout Maramma Temple,Shivajinagar Bus Station,53,0,Ordinary Variant,Central
BMTC,239C,Bangalore Children Hospital - Kempegowda Bus Station,BR596,3,Bangalore Children Hospital,Kempegowda Bus Station,52,0,Ordinary Variant,Central
BMTC,104,Sadhashivanagar - Kempegowda Bus Station,BR5,3,Sadhashivanagar,Kempegowda Bus Station,40,0,Ordinary,Central
BMTC,V-369H,Kempegowda Bus Station - Arekere MICO Layout,BR4109,3,Kempegowda Bus Station,Arekere MICO Layout,44,0,Ordinary Variant,Central
BMTC,238W,Kempegowda Bus Station - Narasipura,BR591,3,Kempegowda Bus Station,Narasipura,35,0,Ordinary Variant,Central
BMTC,SCS-SHC,Sheshagiri Halli Mysore Road - St. Clare School,BR3944,3,Sheshagiri Halli Mysore Road,St. Clare School,47,0,Special,Other
BMTC,ABISRO-Depot-13,ISRO Layout - Depot-13-BS,BR2589,3,ISRO Layout,Depot-13-BS,25,0,Ordinary,Other
BMTC,100,Chowdeshwari Bus Stand JP Park - Shivajinagar Bus Station,BR3,3,Chowdeshwari Bus Stand JP Park,Shivajinagar Bus Station,57,0,Ordinary,Central
BMTC,238Z,Amma Ashrama - Shivajinagar Bus Station,BR592,3,Amma Ashrama,Shivajinagar Bus Station,39,0,Ordinary Variant,Central
BMTC,238V,Ambedkar College Circle - Kempegowda Bus Station,BR587,3,Ambedkar College Circle,Kempegowda Bus Station,48,0,Ordinary Variant,Central
BMTC,238U,Kempegowda Bus Station - Bangalore University ADM Block,BR585,3,Kempegowda Bus Station,Bangalore University ADM Block,55,0,Ordinary Variant,Central
BMTC,CR-141A,Karnataka Housing Complex - Malleshwaram Bus Station,BR2886,3,Karnataka Housing Complex,Malleshwaram Bus Station,52,0,Ordinary Variant,West
BMTC,238T,Shivajinagar Bus Station - Malagala Bus Stand,BR584,3,Shivajinagar Bus Station,Malagala Bus Stand,45,0,Ordinary Variant,Central
BMTC,238S,Krishnarajendra Market - Annapoorneshwari Nagara,BR582,3,Krishnarajendra Market,Annapoorneshwari Nagara,48,0,Ordinary Variant,Central
BMTC,290KA,Krishnarajendra Market - Nagavara,BR1224,3,Krishnarajendra Market,Nagavara,33,0,Special,Central
BMTC,238P,Kempegowda Bus Station - D Group Employees Layout,BR581,3,Kempegowda Bus Station,D Group Employees Layout,49,0,Ordinary Variant,Central
BMTC,CR-500C1,Jn of Marathalli Bridge - DRDO 2ND Phase,BR3003,3,Jn of Marathalli Bridge,DRDO 2ND Phase,40,0,Ordinary,Other
BMTC,600FD,Attibele - Vijayanagara TTMC,BR2439,3,Attibele,Vijayanagara TTMC,28,0,Special,South
BMTC,238L,Ambedkar College Circle - Kempegowda Bus Station,BR580,3,Ambedkar College Circle,Kempegowda Bus Station,48,0,Ordinary Variant,Central
BMTC,238K,Krishnarajendra Market - Bande Maramma Bus Station,BR579,3,Krishnarajendra Market,Bande Maramma Bus Station,50,0,Ordinary Variant,Central
BMTC,CR-141K,Depot 15 - Dodda Kannalli,BR2887,3,Depot 15,Dodda Kannalli,25,0,Ordinary Variant,Other
BMTC,600FA,BANASHANKARI TTMC - Jigani APC Circle,BR2436,3,BANASHANKARI TTMC,Jigani APC Circle,37,0,Special,South
BMTC,125E,Marappa Garden - Shivajinagar Bus Station,BR40,3,Marappa Garden,Shivajinagar Bus Station,41,0,Ordinary Variant,Central
BMTC,238H,Tavarekere Magadi Road - Krishnarajendra Market,BR578,3,Tavarekere Magadi Road,Krishnarajendra Market,47,0,Ordinary Variant,Central
BMTC,600FC,BANASHANKARI TTMC - Jigani APC Circle,BR2438,3,BANASHANKARI TTMC,Jigani APC Circle,37,0,Special,South
BMTC,238G,Nrupatunga Nagar - Malleshwaram 18th Cross,BR577,3,Nrupatunga Nagar,Malleshwaram 18th Cross,42,0,Ordinary Variant,West
BMTC,600FB,AGS Layout - Electronic City Wipro Gate,BR2437,3,AGS Layout,Electronic City Wipro Gate,39,0,Special,Other
BMTC,125A,Krishnarajendra Market - Marappa Garden,BR39,3,Krishnarajendra Market,Marappa Garden,39,0,Ordinary Variant,Central
BMTC,CR-500CH,Sri Vidyanagara - ITPL,BR3005,3,Sri Vidyanagara,ITPL,22,0,Special,East
BMTC,238F,Nagarabhavi 1st Stage 3rd Block - Malleshwaram 18th Cross,BR576,3,Nagarabhavi 1st Stage 3rd Block,Malleshwaram 18th Cross,57,0,Ordinary Variant,West
BMTC,238C,Kempegowda Bus Station - Bande Maramma Bus Station,BR574,3,Kempegowda Bus Station,Bande Maramma Bus Station,50,0,Ordinary Variant,Central
BMTC,238D,Nagarabhavi 1st Stage 3rd Block - Shivajinagar Bus Station,BR575,3,Nagarabhavi 1st Stage 3rd Block,Shivajinagar Bus Station,58,0,Ordinary Variant,Central
BMTC,317MA,Krishnarajendra Market - Gottipura,BR1556,3,Krishnarajendra Market,Gottipura,34,0,Special,Central
BMTC,AMD-CSB,AMD Private Limited - Central Silk Board,BR2612,3,AMD Private Limited,Central Silk Board,40,0,Special,Other
BMTC,238A,Chandra Layout 1st Stage - Kempegowda Bus Station,BR571,3,Chandra Layout 1st Stage,Kempegowda Bus Station,49,0,Ordinary Variant,Central
BMTC,238B,Nrupatunga Nagar - Kempegowda Bus Station,BR573,3,Nrupatunga Nagar,Kempegowda Bus Station,41,0,Ordinary Variant,Central
BMTC,CR-500CF,BANASHANKARI TTMC - Wipro Corporate Office,BR3004,3,BANASHANKARI TTMC,Wipro Corporate Office,42,0,Special,South
BMTC,CS-400D,Hope Form - Hebbala,BR3161,3,Hope Form,Hebbala,19,0,Ordinary Variant,North
BMTC,JBS-HAL,HAL-LCA - Jayanagara Bus Stand,BR3427,3,HAL-LCA,Jayanagara Bus Stand,30,0,Special,South
BMTC,V-250I,Kempegowda Bus Station - Chikkabanawara,BR4043,3,Kempegowda Bus Station,Chikkabanawara,39,0,Ordinary Variant,Central
BMTC,290EA,Shivajinagar Bus Station - Yelahanka Satelite Town 5th Phase,BR1216,3,Shivajinagar Bus Station,Yelahanka Satelite Town 5th Phase,60,0,Special,North
BMTC,290EB,Jagajeevanram Nagara - Yelahanka,BR1217,3,Jagajeevanram Nagara,Yelahanka,32,0,Special,North
BMTC,CS-279J,Uttarahalli - Boopa Sandra,BR3123,3,Uttarahalli,Boopa Sandra,26,0,Ordinary Variant,Other
BMTC,CVR-MEBP,CV Raman Nagara - Manyatha Embasy Business Park,BR3200,3,CV Raman Nagara,Manyatha Embasy Business Park,47,0,Special,Other
BMTC,MEBP-HAL,Manyatha Embasy Business Park - HAL Main Gate,BR3704,3,Manyatha Embasy Business Park,HAL Main Gate,45,0,Special,Other
BMTC,CS-401A,Yelahanka - Peenya 2nd stage,BR3162,3,Yelahanka,Peenya 2nd stage,28,0,Ordinary Variant,North
BMTC,CS-278E,Shivajinagar Bus Station - Boopa Sandra,BR3122,3,Shivajinagar Bus Station,Boopa Sandra,39,0,Ordinary Variant,Central
BMTC,CSB-SCMSP,Central Silk Board - Sambram College MS Palya,BR3191,3,Central Silk Board,Sambram College MS Palya,45,0,Special,Other
BMTC,227RC,Chandrappa Circle - Krishnarajendra Market,BR496,3,Chandrappa Circle,Krishnarajendra Market,42,0,Special,Central
BMTC,CS-2,JPNagara 6th Phase - Kempegowda Bus Station,BR3094,3,JPNagara 6th Phase,Kempegowda Bus Station,43,0,Ordinary,Central
BMTC,215MB,Brigade Millenium - Kempegowda Bus Station,BR347,3,Brigade Millenium,Kempegowda Bus Station,42,0,Special,Central
BMTC,V-362E,Electronic City - Shivajinagar Bus Station,BR4104,3,Electronic City,Shivajinagar Bus Station,42,0,Ordinary Variant,Central
BMTC,215MA,Jayanagara Bus Stand - Arekere MICO Layout,BR346,3,Jayanagara Bus Stand,Arekere MICO Layout,42,0,Special,South
BMTC,CS-1,Padmanabha Nagara - Kempegowda Bus Station,BR3066,3,Padmanabha Nagara,Kempegowda Bus Station,42,0,Ordinary,Central
BMTC,287GA,Shivajinagar Bus Station - Dasarahalli,BR1167,3,Shivajinagar Bus Station,Dasarahalli,38,0,Special,Central
BMTC,CS-6,Krishnarajendra Market - Anjanapura,BR3171,3,Krishnarajendra Market,Anjanapura,35,0,Ordinary,Central
BMTC,CS-5,Kempegowda Bus Station - Banashankari 3rd Stage 3rd Phase,BR3165,3,Kempegowda Bus Station,Banashankari 3rd Stage 3rd Phase,57,0,Ordinary,South
BMTC,AGS-MADIVALA,AGS Layout - Madiwala,BR2605,3,AGS Layout,Madiwala,21,0,Special,Other
BMTC,MEBP-HBL,Manyatha Embasy Business Park - Hebbala,BR3705,3,Manyatha Embasy Business Park,Hebbala,39,0,Special,North
BMTC,YPR-IMCP,Yeshwanthpur TTMC - Nimra maszid,BR4264,3,Yeshwanthpur TTMC,Nimra maszid,32,0,Special,West
BMTC,VC-500K,Vijayanagara TTMC - Kalyani Magnum JP Nagara,BR4194,3,Vijayanagara TTMC,Kalyani Magnum JP Nagara,44,0,Ordinary Variant,South
BMTC,CR-500F1,Marathahalli Bridge - CPWD Quarters,BR3007,3,Marathahalli Bridge,CPWD Quarters,35,0,Ordinary,Other
BMTC,CR-500F2,Central Silk Board - Prestige Shanthinikethan,BR3008,3,Central Silk Board,Prestige Shanthinikethan,45,0,Ordinary,Other
